TimeCreated,Id,AccountName,LogonType,SourceIP,Label
2026-06-15 06:36:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:39:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:40:03,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:40:39,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:40:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:40:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:40:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:44:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:46:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:48:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:49:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:49:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:49:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:52:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:58:24,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:58:53,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:58:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:59:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:04:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:07:50,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-15 07:07:50,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:07:50,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-15 07:07:50,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-15 07:07:50,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:07:54,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:07:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:36:49,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-15 07:36:49,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-15 07:36:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:36:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:36:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:36:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:36:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:36:50,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:36:50,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:36:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:36:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:37:04,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:37:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:38:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:41:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:42:17,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:43:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:51:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:51:50,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:51:51,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 07:53:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:24:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:29:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:39,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:41:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:42:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:42:45,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:42:45,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:42:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:49:51,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:53:24,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:11,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:16,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:18,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:55:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 08:59:29,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:06:16,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:11:44,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:17:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:46:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:46:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:48:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:53:25,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:54:11,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:57:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:57:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 09:57:48,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:00:14,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:03:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:03:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:05:39,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:11:28,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:24:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:28:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:41:45,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:47:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:50:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 10:51:55,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:06:53,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:08:21,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:08:21,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:08:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:13:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:34:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:38:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:39:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:42:02,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:42:21,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:50:55,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:57:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 11:57:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:05:35,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-15 12:05:35,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-15 12:05:35,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-15 12:05:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:05:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:05:39,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:05:39,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:05:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:05:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:05:44,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:24:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:24:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:24:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:24:47,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-15 12:24:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:24:47,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-15 12:24:48,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:24:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:24:54,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:24:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:25:29,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:26:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:29:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:29:48,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:30:11,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:31:31,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:39:48,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:39:48,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:39:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:39:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:49:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:50:02,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 12:54:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 13:05:29,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 13:05:30,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 13:16:44,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 13:23:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 13:23:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 13:40:45,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 13:54:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 13:56:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 13:56:34,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:12:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:13:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:18:14,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:24:37,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:24:38,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:35:02,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:35:34,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:38:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:49:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:49:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 14:50:18,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 15:12:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 15:40:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 15:40:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 15:45:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 15:48:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 15:59:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 15:59:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 15:59:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 15:59:21,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 16:04:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 16:06:28,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 16:11:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 16:11:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 16:11:59,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 16:16:15,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 16:18:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:09:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:11:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:13:05,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:16:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:16:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:19:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:21:17,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:24:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:36:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:36:24,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:36:24,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:37:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:52:59,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 17:53:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:05:39,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:14:16,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:14:16,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:18:55,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:34:46,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:34:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:43:25,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:44:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:49:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:56:55,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:57:54,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 18:57:55,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:02:01,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:16:39,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:16:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:22:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:25:17,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:29:18,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:35:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:35:44,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:40:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:43:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:49:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:49:14,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:51:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 19:58:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 20:11:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 20:16:34,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 20:34:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 20:36:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 21:26:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 21:31:53,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 21:41:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 21:53:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 21:53:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 21:58:52,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:00:15,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:08:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:10:25,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:18:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:18:29,4625,BACHTRANPC$,2,127.0.0.1,Anomaly
2026-06-15 22:18:30,4625,BACHTRANPC$,2,127.0.0.1,Anomaly
2026-06-15 22:18:31,4625,BACHTRANPC$,2,127.0.0.1,Anomaly
2026-06-15 22:18:32,4625,BACHTRANPC$,2,127.0.0.1,Anomaly
2026-06-15 22:18:33,4625,BACHTRANPC$,2,127.0.0.1,Anomaly
2026-06-15 22:18:34,4625,BACHTRANPC$,2,127.0.0.1,Anomaly
2026-06-15 22:19:09,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-15 22:19:09,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-15 22:19:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:19:51,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:29:39,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:31:54,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:36:56,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:36:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 22:43:17,4624,BACHTRANPC$,5,Unknown,Normal
